Batch_ID,Supplier_Rating,Delivery_Time_Days,Temperature_C,Humidity_%,Production_Cost_USD,Transport_Cost_USD,Demand_Units,Returned_Units,Stock_Level_Units,Route_Distance_KM
848,104.55300139910895,3.3254751379005993,20.411599109478974,54.76240353387666,1018.2191596299319,264.7503574969209,382.96164018956597,6,357.6840549679998,265.2522843182773
849,73.62260015748684,3.7842494786483645,20.3144737019449,75.29927749251952,925.082321067218,185.89375284311325,342.67870604382927,5,303.63462108379383,237.92229497732097
850,74.69003044998182,3.921754593702043,23.43808286028827,40.06406996068552,1100.3627815401287,168.45682446582956,387.9914867474465,6,303.1931334438254,257.7510933570126
851,73.76859473575236,3.903462410149846,14.125548830877666,38.79582081063611,1280.3599755517391,156.7784843163231,618.9129781453466,3,351.8744108023616,281.76582855359396
852,74.44522880839746,6.666667823560614,29.647029126153164,42.45133803428079,886.8552801089286,234.63878848541188,675.6101589693534,5,356.56772827621154,209.97109765735837
853,73.62612872693482,2.79027441387496,23.59307828468263,50.32143146964561,750.2312055543933,189.7646383238856,421.7820546047366,8,271.2601351876535,247.31927922563173
854,91.89016531107552,5.441082854027734,22.446630411753073,32.74228875187427,699.7389748785608,180.6752554838605,453.94339702404426,6,333.6380920450334,159.52463871228036
855,94.20504247989855,7.435918304611117,25.544703149257437,50.22339239318608,977.4297787757527,159.31677124312236,383.10190897875003,4,252.17757053824124,254.15926762348897
856,74.29253706250523,3.9736072709732078,29.030962158437873,66.93547133413672,900.5253114810725,161.5166795494306,318.8360152881613,4,280.5267037301149,147.0478362126051
857,71.67644426895771,3.564162218504796,24.61223993376521,51.51407390624777,1031.179075160062,216.00290957466223,571.841169777663,2,329.7101865743022,315.28973838676194
858,84.71415556386404,4.538950749639499,24.84643928941486,47.07314541024723,1019.8896508039152,134.22808670563688,522.3020302962163,6,267.1150141410952,176.75880696144213
859,74.47776955719029,7.359450416721421,22.392070073393146,43.81839551316372,759.5174730078855,249.7434346893969,501.04879826738755,10,282.250479976991,264.7159624517683
860,86.32931817755511,5.388215261906716,21.575422739899157,58.98511704551564,727.767425577789,173.30776780925407,359.994346283662,5,217.06318740791926,291.43143105684305
861,82.029230208513,3.9375714107848028,20.572613667985298,41.74167226761952,1044.3899860519143,192.51820278741036,663.9956681828661,3,322.541049381154,343.20750553559935
862,64.84255885002769,5.96775330237608,19.521664024856374,68.46395920599248,1020.3143252079935,133.15110209297228,449.6643261950527,7,255.87198946312907,338.66732363853777
863,95.47505201330061,2.7954157003271534,19.938957700901508,69.33359747714357,936.1273002450173,199.38170308788176,553.3626424816475,6,258.9434019755948,319.6951261991945
864,97.95877673095522,6.362719020885896,17.94833210697105,52.567507986617876,751.4284622301543,183.583952865472,354.5438594755276,5,367.76180883859115,249.1980269297922
865,73.87211309515614,5.817214615403535,21.77238564794493,49.88484911923355,1070.7086894147487,197.49597005717666,480.9474810379963,6,265.63317780393635,305.7827435833414
866,76.12298440064016,4.384383057722232,16.945997268320838,60.30659808241559,1190.7849318135916,273.58544491809454,529.1374456238584,1,337.6243276905955,263.79761042671487
867,82.85865390724905,3.3228284031055377,22.572749572431132,60.94798502227325,1041.6973660328383,208.88490228951198,532.7075218053308,5,354.9614172695174,268.05959763162963
868,83.34456789987026,3.2266381554330854,21.891008175872976,41.94008268940584,872.8789164152403,160.2670407927098,515.4648543236625,4,345.8649248304656,218.98912673991475
869,86.5854427267283,6.06963467269182,22.440805895160064,44.73444866863298,1006.6828248356727,164.43400447267157,549.4522492048773,9,287.54210342169586,337.0747611348829
870,100.1020453876635,7.457961004978124,20.433605289940022,36.77652565316704,795.0828878599473,229.75655929568842,386.9479543967039,9,278.64021336274993,209.85649866283194
871,78.2305277250595,3.7253845059424107,31.23058111054151,54.09064938334057,1158.694107075819,264.9346645496712,519.737260543966,6,254.33418027642597,196.47975036055212
872,72.01702755461547,5.916773407102968,26.08034770054094,56.66627883456891,1012.2766501794308,214.0959010375525,511.37576834802775,9,211.9246301109338,270.3822827779441
873,66.20680771985472,0.8259459627958625,18.26637249974583,36.50074362138727,734.7764632370152,234.43563722773848,523.1672684195061,7,338.6114050707795,160.39708626085604
874,72.69069960058081,3.830764538685601,22.698604262280696,45.44801095183841,954.8988459334477,230.48688616683526,507.23452173191816,2,333.85969992665946,255.877984722487
875,79.66873027126204,4.937882134258196,20.17598157118803,36.527460824186505,1069.4952265351346,270.95322066787605,372.6787226086602,3,323.84875093323404,331.73159174547936
876,97.94557863517788,3.1806331660363325,18.956560819877758,41.012001897561625,950.0428568536717,102.52049136369837,368.22002478910264,4,158.09352585851968,270.7543328927219
877,74.82388700963828,3.1269872504208083,17.979783786628197,55.510170602262995,958.615641783974,233.36094696522642,278.57318141154485,5,291.1393147959771,251.58096226521346
878,82.23787951638899,3.6644408870622276,23.29665007227776,42.6651793332172,816.3396689429093,249.1868021951782,581.7534509845298,8,331.4768238095098,208.00045315882303
879,79.83577103927247,5.584385456652746,19.955859294791278,46.99174043967702,1084.9811480622484,133.06381469322133,582.7657509735199,4,364.3276560459915,174.88634189671973
880,91.88393273448084,4.6253419631872505,24.90347807207561,33.726882720526845,902.7296199971294,155.7165907996792,584.355029122212,4,314.94573042642764,293.17791228622525
881,105.26932425873622,0.5235375333500558,24.981346643591316,51.869902097246644,676.5331934492451,157.46086256859235,530.6789962461452,4,309.69462580509736,251.39951479035363
882,74.6913122707968,0.7585996947298677,26.12174315563435,49.55726680155351,944.3113943994409,163.56049018113083,286.68807822818894,3,266.0578727817226,281.2264455034328
883,75.10560557481777,3.786269644285649,19.44283970177769,42.71040749966838,1147.172457335553,175.9141474532237,397.3289508214734,2,318.92777959094815,140.39180379996816
884,90.44160877069072,5.915373172107104,23.42609683207603,48.10985702317526,941.9605830100079,212.13014065274706,517.0415417593111,5,288.1583455557925,286.5996215804783
885,86.81891489626311,-0.4950096854504693,23.8973626499269,51.80294880503445,1260.697747768528,243.28373255836848,513.5518002791796,9,263.5317324682027,349.28897746865334
886,98.46707325736034,4.000539647696739,20.577465474688104,41.85131851090656,1064.3451922822776,254.06584788842682,477.72517868479787,6,242.12873517951192,317.0652937421143
887,85.83928185325964,3.9475042869651578,19.684684127821374,35.23737455998221,1050.813724342055,158.10884694161092,536.8917202908247,3,252.71420373852942,264.8329663258026
888,76.40707909212941,7.776675556416896,26.828561997327917,68.05574432686815,980.7402601123587,157.76485006485086,501.16517076852455,4,316.24603131851285,197.7763730810556
889,85.9065483069231,4.229956376574273,22.68248762719616,43.66727295289727,989.7570688353564,265.79109200081115,512.0770465551361,3,230.60612685563143,256.08983202094356
890,91.08703580582907,5.765977969481857,23.907903252135213,49.032398968131105,960.4864547320744,232.33719677093222,436.0934667167984,4,285.29461145380253,257.7044016502758
891,88.20482181197364,5.282514280174927,19.53377196451622,60.108397350203134,954.659591187621,204.1432420934498,598.2010986121591,3,365.39046646790274,225.21942008863647
892,85.07274031107298,0.7388670403855988,18.34214660043342,85.29055187570484,1079.6300743100724,223.66683377774837,456.9228391319616,5,228.2940801223561,229.03733682785364
893,90.66674689589154,6.536414433263475,20.29165067652367,37.555135501111344,859.6253155314151,198.50981090742798,366.93509169793737,6,322.46288780394366,354.9282952279621
894,91.69295590445672,5.430793010912576,21.62793583783001,54.4982721372651,838.6159256913611,226.22923415238074,422.90009871812714,8,327.3589740476818,201.71387046714838
895,93.82158991037527,6.016537279349179,18.807339979547955,42.92447714705894,831.5207423686934,183.19666517471296,465.153380863802,2,285.4354106681939,228.55620808681323
896,86.48709887589642,12.852475412872653,21.970465574048852,44.61209695423289,1306.8481821515732,213.44024672196153,599.4002788368847,6,331.106759326578,278.05538743671485
897,78.32881919683146,0.8317741210028231,16.934484435794502,42.7978797899321,1079.551435250587,124.47269748152519,495.7732001565207,4,290.5981242580199,359.0454409684237
898,81.46713686433323,8.449393299522217,18.639857732590382,38.743450321994146,1045.6738302520216,165.61078525872844,481.3851781034351,5,339.7638405019502,234.94777522785722
899,92.06508966508358,4.425104961199289,24.012733744830626,49.58708638215339,841.3727994559853,166.1494411604828,375.13365752373727,5,246.59582801963066,160.0570305616566
900,71.83064329012764,5.574657808806019,23.81137156083368,35.254973129517644,1093.5013451012244,181.2804983396543,578.5482589829576,7,394.45248463898406,143.1708557497908
901,83.68673308872901,4.908975509397516,20.824369703839402,59.468075665118704,982.5142980320007,153.6743372610126,434.8047845976614,7,371.8625293234444,376.0053954411084
902,76.0666118767264,4.151527333203913,18.94670707276914,50.550029360333745,1032.1253411697626,173.32281870884592,489.9972141058664,6,188.51416925829216,154.53285242738494
903,80.28744822934817,3.8603341435224827,18.917789345421966,54.2243497290144,853.5069526204666,124.27929688009397,648.0183076881865,5,358.621245998376,253.7988604440426
904,92.78451862607298,5.659017471146019,20.88019526217606,45.33811388053777,1024.0403286126366,227.43502381974503,550.8763331049305,2,271.14899735103006,174.37042667339898
905,81.91099068019903,1.9656526066566418,23.933555474935876,46.327960657882514,936.4249692690275,195.87432405443028,337.17459522848253,0,371.62549099112715,210.56370244509878
906,80.46436548156149,6.501158335043531,24.784737074032975,52.87563905167328,885.1583264454719,114.73961961119916,323.0489763647528,4,350.44347513835703,217.58722668977663
907,66.40143859020081,4.167611190229492,20.510404793554095,38.35949367594175,1110.1159503710874,158.25850447266635,493.5689549880754,4,245.64163671418405,152.2357357794299
908,87.46253566027221,2.7398613219192844,18.53952272204565,46.42009565586664,769.3438287204997,216.83007137810836,378.7259385125195,2,328.75426552198167,310.9515835915879
909,86.45484181141076,4.099974284008373,22.803530913599,41.40386486121546,1084.7164396471226,172.84890268071052,564.8546747632997,5,264.9578507231868,271.53790025712647
910,101.6325472330546,7.514298433725146,19.529395088122453,41.094311894089856,1102.6729200329494,165.15292699309515,504.2263064964979,8,326.90191819624584,228.6476384834076
911,76.92221765046999,3.929329825967554,20.445242083416392,28.901617593743584,868.0534486673139,196.27036614959619,516.5384769023863,5,302.3017905056333,221.25753774634887
912,82.1915032766394,5.716907236419241,25.975828271311112,63.393265894799995,876.9507308301299,217.1798767589108,429.3256818357647,7,263.52549446192967,304.424647662205
913,82.49383683710755,3.5380874485690534,24.481346285697306,43.13461246846231,966.5461478100397,128.18237714804195,674.1383655286705,7,233.15093597620807,254.49932198634627
914,95.77453279763475,29.9886087033666,22.473922936754356,61.633760551635504,1042.305431569333,227.50642406089398,784.2593728010459,6,311.50363415727264,354.2835476512191
915,79.04704467613048,6.371015477580408,18.18424299666183,60.68792321394292,977.0717512278662,159.98533591963115,472.14152762432855,6,323.2036203214446,227.61882672368557
916,82.7902152577034,8.697217666592824,22.634189702411977,37.14000293483507,1065.0343690287818,199.10360158751007,535.3039248415001,5,292.10767218943414,271.2789557789481
917,86.0789650971654,4.648872109001569,25.18797187236258,39.11588764327154,1264.44694788061,198.2289929654245,509.7417343064313,5,261.29375155242394,188.42956085803488
918,81.86609123156359,6.337309609515813,20.873099002703395,75.60502959355684,923.842484627543,173.6466940880113,474.03131365589314,4,275.83929547085756,228.3375950130992
919,75.53566385449471,5.196135079077889,26.053342269960147,67.50925941927143,742.7230043944869,148.81701269346428,416.79295322672033,10,245.18854503732513,301.87545262187894
920,81.94089992898307,7.591743563726029,25.878235868554622,49.68481486671896,1123.888537454598,185.71567259538682,391.5032012519523,2,336.8051436648833,308.9409486591029
921,90.73631749859771,3.5623352247825393,26.99119849643042,52.573731064173494,1252.4971863891294,281.2665154537598,386.44027344744757,8,192.03344575220746,342.0656513858676
922,69.73484700588939,6.490010625754563,22.915729379594058,43.691535970528115,1058.9152544576687,131.91624847681845,540.5240025549145,2,347.5862422501031,272.25300929663797
923,81.32969674146877,4.610605407766637,23.762175099418037,54.3235271420034,836.8376986969498,284.6156509552438,448.03255217963647,4,296.20311814146083,311.78804409695283
924,72.99879185060827,4.871623645783004,26.24256186499327,42.82818099277529,981.4161455147199,187.0139414461734,242.17071498594697,7,326.0820705865137,281.19436656277867
925,91.95046628924842,5.183504968896746,23.342181811206927,29.676462357016153,832.2214773682551,201.76857085443194,544.4858220598322,3,330.987806203318,229.34864171386704
926,64.76813095216225,5.504480792853355,20.49629767662936,36.78444213488949,1096.4283240944421,145.66445943076363,496.1738717535844,6,305.86459339821255,174.29589853819544
927,74.41078152728412,4.767541913756084,20.654371490416416,50.21092747850587,797.3064395952348,161.43652916612595,634.6673001401145,10,280.4985406671076,238.42680837405234
928,83.7721187506452,5.429426366341053,22.71566486132122,38.68932764497412,954.98068197577,174.85451749809903,537.3122397091009,5,355.30664977333123,192.7354489895032
929,95.65524029234341,8.156236115124369,18.128315734161344,49.32722535086465,849.349326055914,147.7152514561044,352.13264036897027,4,214.2340365575486,302.72970321439095
930,79.34249738927012,6.970899371230437,21.57022325390742,39.25338960567137,1019.0237027702443,189.5541021314564,277.0323359270019,4,365.089638332271,305.5675933496656
931,74.44800473306802,6.738309184993793,25.28964135469076,42.176460774980065,945.0487484293363,179.64920540966145,428.05276156620624,7,243.83373062916917,199.22372326872815
932,98.8115706944059,4.088920947952259,15.426238446504158,58.531653064131916,1026.5143154875395,292.53905712178664,437.4892579306347,4,283.7196056913033,305.6072842718272
933,65.51986099583756,3.2215183435433516,26.603446305383546,52.474805476401045,1003.3525832449549,141.70129071597694,594.3159201000167,1,371.5656306450685,190.9847621681386
934,58.01194043379918,6.9106011164755055,25.36712265610948,49.90335578686653,852.0011458413835,205.13452583742935,499.1129067710427,4,411.4732321456167,322.2314223315245
935,84.40014450053333,6.752093585059589,20.62070615250857,58.78963973070651,1094.0315595293532,212.39231409509125,613.3688498098509,2,309.0985545939429,241.9168282740583
936,74.97945775647389,7.945341351501964,23.63017248361543,54.806085933473476,992.6851522235327,146.48397256740813,367.5166944297365,12,232.2697282920874,272.9382760584964
937,69.78767182869287,3.792038748061541,22.00944318071898,64.46563291251367,851.7206488201149,234.34137477264193,596.5264384380448,4,342.69622110143405,322.4679485841737
938,87.08356447299353,4.540902689279306,25.689971105316047,45.401407376848596,1336.1389834308688,180.0836493559186,572.0989153430919,7,298.0485361875247,279.8446851750802
939,82.43800713771199,1.7210316749491317,24.948049428309822,45.70365021472492,1071.4645250075687,75.38051742084664,298.17658885688036,8,246.8981666862257,243.3205166549818
940,74.35921369263272,4.215057787878254,17.799787830450974,36.98890733608655,977.0109169901042,232.99248060522825,632.2617841260773,6,310.9585106845216,293.73337486385515
941,67.19695601329106,6.993141021158895,23.76178724039253,45.7101928262758,1212.2806790052734,144.15295579488182,509.3458491766353,8,234.5130249005527,201.62694391991602
942,88.72457328280144,4.067009241543604,21.383116439070257,59.64769894302446,1276.272341407991,147.61125269304506,539.2044503868506,4,309.7523540276109,153.5502973492085
943,86.50201177958661,6.280959590401648,22.2484977115543,62.99987372262134,978.1975866529173,234.3951041446199,413.5103887571577,1,253.98782445879266,307.30138571546206
944,79.00824136220618,4.618993788004377,19.815484297090553,59.60305168086668,1052.1096229652144,182.64192587907752,627.5247012921973,3,201.6006280621305,184.36753723548958
945,98.46636996047665,5.648114056443121,27.244411207362507,32.05808133450564,851.7995772995589,245.888607527575,381.414767076113,4,216.91380261830875,296.0925185214415
946,69.29915233673847,2.7046172203686654,25.120185459707727,60.831452126607346,977.9210873847983,260.50830476826593,583.2092018373946,4,269.62012428478226,257.06163812354333
947,64.74474829075261,5.170418899267802,19.780686508081097,31.614813767279294,970.1406169360196,167.7535769838851,582.0607475908671,5,325.09339684179463,249.27513838709888
948,73.08091930118755,-0.9822719418014465,17.996168179269304,58.98117324122347,1027.7240550432482,239.66312479775152,402.5832571827778,6,362.7034667811777,202.749629177598
949,79.54413983644503,4.62620768367603,20.842982107066454,46.32215473428945,1049.9140717955515,162.22695993035592,698.3373599422574,7,371.3783179577466,227.4856576449413
950,82.43339449322691,1.7390535125697197,23.303507938273917,57.02533313933856,1083.974267324209,311.65579585660885,523.1528480217519,7,224.40013434458245,250.6802036660427
951,77.5876394214367,7.411989033093632,22.72061753183867,36.67551652105434,1035.6463984449938,165.35214977343924,565.3892610271024,2,288.77341811159715,259.92865058371234
952,83.52055396514297,6.554814705529022,25.75939847430473,61.71167632706147,818.3886060056253,251.3043720480002,347.28792046642445,6,269.4882346444184,204.84758116320444
953,67.48460575809555,5.933341963932162,24.369759166542558,35.35025253895111,859.2299341388373,242.18950129407878,711.7730003008564,6,294.6839538093591,287.18110408868813
954,94.4376460407326,8.04201245431876,36.09392630987054,43.315450891468224,918.038857080449,215.80439110544668,377.54430597749104,4,370.52309131789923,290.3587341156298
955,79.17848821607431,3.1021669583503257,22.980566201831312,40.01905372230965,957.6639112115157,166.47284192916584,602.488643276593,6,308.05759950936556,274.1943149324408
956,91.17295831588127,8.494726395831115,17.83210380936703,32.457151471775006,1157.616143570817,192.43012540292955,400.52282820683047,8,343.38834802664417,228.06599456936104
957,83.42725346377703,6.864383128520769,21.412904406559296,50.94527567588468,825.5591519720631,92.3205943527724,438.10111971523173,6,410.57349764875704,292.97322076257626
958,84.56753219153784,4.526889425562108,25.180269219725997,68.06089117836962,946.3877427743951,211.22100191911252,578.8754043885447,2,221.75709045142156,281.05297051536803
959,85.69767280232205,7.271240294365889,21.84543121442606,76.66905222320008,1142.9514247321074,217.48076655141926,602.7552713675157,3,276.25293718935865,152.2933712853462
960,84.47708560017315,2.7874129751767316,23.50927110587124,50.971557870862476,955.0183788255082,206.67497095306857,372.8715750885898,9,328.5613078389122,260.5658514712772
961,86.42722759867544,3.3509716769446527,21.043755054261602,61.16681275067522,1069.0623474764236,51.33469143537212,609.0472169056994,6,313.32757219955795,346.657824700354
962,93.29152530132431,3.782820553520599,18.910564454374466,52.320946379285374,979.0686935608145,136.71817774550945,604.4980495133194,8,352.43295141066756,298.5962546831781
963,81.9652116970147,3.9420445838719695,21.629967807861668,54.98883194768213,1038.5174885987085,162.59545085756687,406.20465911551076,3,280.8098390069265,307.67273204397054
964,87.09003757588512,2.8868847144794945,22.92714232909796,46.57851348872761,965.7291184285689,214.58294665945232,659.8647593591111,5,310.2997151833314,214.9438894135459
965,79.10264305712774,7.4461661341906495,20.03293684161567,51.950769254226024,1100.0598209092532,214.46694528214923,354.3142371751962,9,262.1889156294483,256.28206180737595
966,94.40117215449473,4.482291199260336,21.292866265429993,55.374787046064284,768.2415388890347,191.48881040144104,437.5227417222385,5,353.1931732038943,240.8431950241378
967,73.2360769794073,5.7050099367137594,19.18161027404205,44.215402711236685,945.5031987417183,231.76227683019783,547.9002624091988,2,302.10463670623915,249.88824249442663
968,98.00940432910815,3.859297267172639,25.357734752692288,49.22505700107012,1044.485901504146,148.687881234855,414.64337152973934,7,370.18851301579645,224.28503460778703
969,79.59842049355656,1.3587933989029657,21.1166327272359,49.41569881002512,1080.054287200929,230.51175028469981,526.3819085679341,2,370.5535531172761,188.2355163304582
970,65.69224897881952,5.540114716782844,26.35826663537855,58.26403317330525,1223.9428934130742,223.73710524199456,524.1076078803295,2,235.9190878947162,253.21670204080615
971,81.2810441491079,1.1754900491604463,26.586243551622726,39.339678283723195,941.3462999701635,218.87773664189552,481.2925730077279,6,378.2478817514338,210.96811887813703
972,73.1894834252512,4.862731907829063,21.75686210583477,49.48457791392349,1221.922264279131,190.8979784457172,583.2400538590559,5,346.5543260163422,279.3011872027568
973,88.40643548988724,2.263369922334379,18.97465380235795,69.12005469052697,901.1464260010495,291.5371912415631,477.16392073423606,7,292.1721496625224,248.46561903079495
974,73.4737602069761,8.974551998461616,15.742306366799989,61.640601525859374,1199.2969617316965,224.65978442449392,523.1541068813806,6,342.06137533659705,153.64022813707703
975,75.5381656678522,6.822725444349444,17.583888780919626,63.49179048888705,1122.6200690047558,151.58320683732205,614.6471877487902,5,274.60564628198694,319.0914681521418
976,61.10459269054469,5.211507582542961,17.878495525304018,50.24431840178034,862.9812130551666,212.41527378679922,579.068621002584,7,368.0522798829962,271.76601901765025
977,75.47693680750923,7.527413355309337,26.135408882384514,53.20997563686023,1046.0558855877732,237.62416885371093,578.6017290814209,5,304.95923469297793,227.10183858210186
978,55.76120673371044,3.3073680450685283,22.34747376168084,60.02236166702925,992.3146246701713,170.59457005378454,385.082039778322,5,344.39771226030064,233.18067717988765
979,64.16097176514276,6.086958757340186,23.168813572275962,65.60255529530932,1093.83768905125,254.46361234655495,552.4792575501322,9,268.4572855749983,188.59398299629046
980,87.60414656144297,5.399620867437427,15.338736973194623,30.483970871171135,966.5092617350035,219.10168528580053,412.1501209030495,7,314.08540019997486,246.87910754208136
981,87.85800158650832,5.52804016266734,18.406100712348216,36.84558692950154,953.9130661507403,82.87608311673264,371.8585020221974,3,344.2972161800176,284.0590066676476
982,84.25457561784965,7.544707000213536,24.661239329338862,63.09444101402648,1205.3641874144278,214.98359886689633,492.8293653715032,7,315.38752781031167,337.24587313873565
983,70.33023856870787,6.464984205559604,22.860322337147757,47.23110644231196,985.191865831649,179.69854227936423,409.570481334841,6,328.0699373195874,245.56631081685748
984,79.5228864385802,5.577447325650047,21.55838416394321,43.282792107419226,1123.9633486287648,226.8589907270868,579.0617718839977,7,262.0126864470701,252.44866365990114
985,79.96397460909432,1.6902251275434077,23.694527075800366,37.45839013004396,966.1972772433701,247.2107420125907,581.4535459695325,3,315.22686992579787,309.62599900199604
986,68.41635310807457,3.0799074094410726,26.907393418407445,44.44983298455891,1249.9994888841284,209.7581023570909,309.7373763568558,4,262.27032154832995,192.05927374562893
987,95.0339830176715,4.754582132808552,21.33687260938885,35.97630716576175,898.2498055996759,283.2626116972348,417.169746042311,7,299.08190914521765,257.2808069382589
988,88.77362290575671,5.186744748553302,22.20810940797421,70.91094272732477,907.8784703129223,191.06465577182522,354.0213328082001,8,275.35334213594666,212.18732594365014
989,77.79035826170336,26.63168094416647,22.577790756193917,49.775639480194265,1228.6775771673854,231.24089115269376,453.73707234071094,5,289.76867598259224,256.55811006045934
990,80.26885838994531,9.823353351156843,29.176328905821975,49.420494582372825,933.2580413657121,240.24712868186737,545.5175669868825,5,212.41866651853792,296.8373619720336
991,82.08382807947552,8.032788110507145,15.701931206742923,55.880766751678316,1240.161145924659,195.13270155536335,475.77119018216115,5,301.32330448078375,167.39164232884588
992,59.58265131575709,6.204236640784967,24.049669044366425,59.6234516926657,1133.7760869392218,238.93871539888912,441.02407593328644,4,294.6235096095957,305.55812371183094
993,77.52822617479403,5.144073722567489,21.65559325372281,59.45888156554639,976.802544015875,170.26635064189156,630.017652681314,5,224.23059867603519,267.9840847039681
994,73.18015752002202,4.575582060197696,23.70031517855254,60.73621943907572,728.0059791974262,178.87157904893908,269.5142827403712,5,317.063297273632,256.9954390288732
995,69.98379990105084,3.096163079955529,20.02788233801583,43.69154449209144,997.1022543592246,134.37556548318437,623.6871893518224,3,341.301146148087,317.2999832362012
996,77.18899707114045,5.154961037037725,21.853104907424648,47.02133195043139,1015.2445080300137,212.07045581850235,445.57117068445143,3,315.76370354746666,210.46664998401906
997,97.97686526849523,5.515505080285501,24.134231738396487,57.69031655442276,1175.0826599956558,216.2625837927172,492.18909898872107,3,339.2842124786365,183.00962746698286
998,86.4084286126701,2.5164788490367513,31.338730603131523,44.7261093836038,1238.2670764360169,258.96315792896144,447.2636662279891,3,273.650936583808,198.77871862351117
999,74.28821010217203,5.668352834489795,24.424108568206215,49.94893367972775,897.2519231284379,239.55700021779418,654.2888105539118,6,289.36087436389545,276.63532021760375
1000,85.72582781356158,4.6894819023505026,19.455803205908474,53.987637644248146,1120.1772645982273,185.76022216762834,376.90215031947406,6,303.70877506235985,225.25185457408588
1001,93.99355436586002,1.184384884245218,20.72872095393189,57.85185082310376,1114.8103234020025,141.09101563328616,501.1736369721936,6,307.29951805806417,206.3232353876582
1002,89.24633682912769,3.279229978440996,20.63975767484844,32.22319037629799,1161.0119053615667,221.64252012599871,552.7438651859997,5,182.5164071095336,201.1323633084155
1003,80.59630369920174,4.172788933156712,16.613070482109954,57.147456498889454,1074.8034868203317,255.5376586207321,338.89972321148326,3,253.95571847908352,258.73787304409694
1004,73.53063222294426,8.775375314680382,21.00972942489569,47.66275942148275,708.6253463557346,237.75924869019718,408.0101829553846,6,350.11721101398876,248.62304010363437
1005,86.9822331361359,6.113106249067516,24.198487245465234,57.07457710864381,976.6866351208361,254.22387624286438,485.18214665017706,6,260.8833300075227,179.06040023556915
1006,83.9348538542175,2.3290368618002173,18.177303642769616,57.76931692354829,826.6438637624627,189.40552344008788,411.33349653156256,5,287.6540581912969,180.7290233199397
1007,88.95193220027733,5.972072578835274,25.145447953151777,66.07915061119158,969.609134062289,176.66905159121774,418.440822878085,4,297.3935538397071,223.65612220202414
1008,86.35171801681969,1.905392022123269,23.463324463253013,63.53453647621203,1147.000635420084,163.15493238841006,465.01373369235625,5,232.98243243480374,295.9046459608862
1009,90.49552715319335,7.165382107774146,19.797300034086888,63.46571662610296,1045.772625381246,197.20517666932022,564.9581331646173,6,379.0082093848943,228.70533789425477
1010,74.64764788439432,4.057750696364243,21.575411087986456,64.43670319166239,1172.213629959615,196.07046020155903,465.72822231218555,4,298.4345120281667,176.1758847651879
1011,93.17394065634326,4.812727622521658,26.7949654229231,52.91378984815946,1051.2630881070309,210.3338814269558,607.8426194472946,4,257.1769544706411,245.669032093255
1012,81.975996046924,7.65159329508438,24.2006434405176,50.321850870368394,805.2511090496646,193.5351271482246,400.22422173406454,4,332.4228247979385,251.90247531094553
1013,100.75260872625265,2.4256728628315,22.026350964694444,58.728170831783345,621.8729490140897,193.31861351366143,374.80777395265477,6,285.16379935032415,175.7472162905572
1014,73.10812181910433,2.2057636297740175,21.286950049117046,57.32080951433022,1022.3213142519386,161.1652973513928,692.6345405721133,4,302.9387975460727,189.1104029807891
1015,97.3596380316525,3.8328013473079903,22.22982721135498,46.9093376326174,967.9110300473252,247.08095067757455,434.20418723344886,3,370.4427654083936,287.19691917618195
1016,81.97910783462648,7.076757702038633,20.46470932617309,54.04823408808268,853.4581390927177,203.82590311218556,368.908799292784,4,272.9403258724689,188.4786103376395
1017,73.48581996385552,1.9613078490463152,15.685751482842957,49.64903533215406,744.9059125522933,191.2778032857359,325.79460582281695,6,357.1392496492994,289.3041362345376
1018,75.16114165945679,-0.6643111962211377,28.12653373160419,41.46067091539944,889.7885179790936,162.62853733753977,607.5103453808939,4,282.89014328893705,172.66337560565205
1019,76.7965269180568,4.097682283182002,22.465974997598206,62.9046074137635,970.8262772702836,133.4043444804457,465.8695485339941,3,303.4126784152531,174.52942014116297
1020,84.24165946401916,6.103481599821841,23.194441795367613,50.551992425300895,1099.8816735559585,265.39820962746717,474.62902649336013,6,315.15647265345905,251.15732749846117
1021,85.228354880355,7.400523499477659,21.826276750369274,70.48708257698851,1028.294662235197,227.73193540659037,484.07982884133605,6,282.769302624017,212.2680911953156
1022,74.26299996061421,4.073677275829202,19.794649597826236,33.745077298001675,1241.2100870759093,118.80410787150164,601.2942884669781,3,249.16318659349142,223.26074780516103
1023,79.75645407739017,4.177146785767995,21.44222655715369,44.432212271566335,844.6593915931909,238.15711503548283,482.04701660240795,3,322.6586424173172,257.58276359507903
1024,101.42270358611864,7.307801468511494,17.201815713417066,50.326388366908716,1132.158833808615,246.12405851165545,734.4053778832626,2,356.07435162905614,221.7927745591409
1025,97.27543170100711,1.2605166006091588,28.831259494159916,61.37381097628914,1007.0948114693092,206.21880611504648,513.3760574054229,3,331.3403200209418,202.59289114560386
1026,84.36323669674032,4.222958449633982,18.29646400473281,53.99469372602185,1104.2003686177877,279.9055447875879,606.1784766958322,5,329.8963540012126,274.5251864205306
1027,80.380034781682,5.380847779850115,18.904101148458462,53.10472754180751,934.5227705101685,210.83598210614414,580.5239857904406,7,277.1205547370249,259.0355577972885
1028,81.20031326718261,5.898437442570069,20.6792223868408,38.727362074458526,1160.7520560835885,129.1588236025405,496.35526797419624,3,334.4180304598799,252.1627620095866
