timestamp,zone_id,machine_id,machine_type,operator_shift,temperature_C,vibration_level,sound_db,pressure_psi,runtime_minutes,power_consumed_kWh,machine_status
2025-06-01 12:21:00,Z2,M1741,Conveyor,Morning,67.03124676472929,5.382091262265389,60.000875221698166,133.4276060863514,1649,5.25,OK
2025-06-01 12:22:00,Z3,M1742,CNC,Night,57.94597517085894,2.8833646005827,82.51006114001987,161.9114363330398,3219,2.97,OK
2025-06-01 12:23:00,Z1,M1743,CNC,Night,65.87232559695751,,86.33675860482012,149.11794448713093,3800,0.0,OK
2025-06-01 12:24:00,Z1,M1744,CNC,Evening,51.19825455735772,4.366295721403805,60.303290902817096,85.5842558284861,2478,5.97,OK
2025-06-01 12:25:00,Z3,M1745,Conveyor,Evening,74.91504119816894,2.273590556704767,61.262540113543395,135.70824181808248,4067,3.64,OK
2025-06-01 12:26:00,Z1,M1746,Drill,Night,21.655231987929994,1.0729594483862184,89.28720037253183,134.9943567472357,1775,3.1,Warning
2025-06-01 12:27:00,Z2,M1747,Conveyor,Night,150.0,4.323450569318541,67.76502361117653,166.95684250974358,1966,3.23,OK
2025-06-01 12:28:00,Z1,M1748,CNC,Morning,80.23320520681918,2.1126791884917813,99.7586329639076,167.4014809294512,1767,4.95,OK
2025-06-01 12:29:00,Z2,M1749,Conveyor,Night,82.46547774062194,1.5368099584859807,60.55327971583867,108.19743072680299,3815,2.37,OK
2025-06-01 12:30:00,Z3,M1750,Conveyor,Evening,56.52260746136287,6.15007223785978,76.36037923989696,160.9617939249142,241,2.64,OK
2025-06-01 12:31:00,Z1,M1751,Conveyor,Morning,40.10702766535674,2.732104795165932,74.81285010197826,148.1509038649827,4797,4.66,OK
2025-06-01 12:32:00,Z3,M1752,Drill,Evening,80.49709263515038,3.741339123445999,73.33443385948034,153.1606102031184,2949,0.9,OK
2025-06-01 12:33:00,Z1,M1753,Motor,Morning,59.22202249791659,3.0442923615116646,78.70369888564626,134.65432453265674,4836,5.26,Warning
2025-06-01 12:34:00,Z2,M1754,Motor,Night,57.61545691095179,1.6705207644445073,79.16517139783254,148.45425193080797,5910,2.87,OK
2025-06-01 12:35:00,Z3,M1755,Conveyor,Evening,46.60718038683404,4.034150430032884,73.65872813896716,,4876,3.7,OK
2025-06-01 12:36:00,Z1,M1756,Motor,Morning,41.25168778712614,3.4718684756800866,66.88660844938184,152.80464397728562,2256,4.67,OK
2025-06-01 12:37:00,Z2,M1757,Motor,Morning,68.45794753386531,2.0109302525401014,83.38208291393104,148.93933235955265,4111,1.96,OK
2025-06-01 12:38:00,Z3,M1758,Conveyor,Night,70.0480718213799,3.6497855067845077,80.0244213046627,138.01991564509458,3368,5.4,OK
2025-06-01 12:39:00,Z3,M1759,Conveyor,Night,63.02316002699132,2.2285348588049967,75.9166695249286,176.30639834359908,5081,5.89,OK
2025-06-01 12:40:00,Z1,M1760,CNC,Night,48.53931327609236,1.3432569598372048,79.77093985933888,117.98030458331974,366,3.22,OK
2025-06-01 12:41:00,Z1,M1761,Motor,Evening,44.02501762336276,1.1914991184718153,81.15153160072904,129.95075995542706,2827,5.65,Warning
2025-06-01 12:42:00,Z1,M1762,Drill,Morning,38.516270171701606,3.405087931444468,68.90614365214944,116.54471545536532,1252,0.51,OK
2025-06-01 12:43:00,Z2,M1763,Conveyor,Night,51.5918223588304,2.4259036051073335,79.48544298785446,155.01712937625413,2487,5.42,OK
2025-06-01 12:44:00,Z1,M1764,CNC,Evening,44.91219652876554,5.252556028565943,70.57571419585327,179.4936901603861,4785,2.21,OK
2025-06-01 12:45:00,Z3,M1765,Drill,Evening,34.36035457063432,2.935562829993065,81.4162668526944,,3603,2.21,Fail
2025-06-01 12:46:00,Z3,M1766,Motor,Evening,69.77017518529573,1.822195059819627,73.46080330861415,123.26486163062847,3521,1.75,OK
2025-06-01 12:47:00,Z1,M1767,CNC,Night,40.214042077725495,3.236726457965868,79.89375658945376,190.91116209262427,5155,2.24,OK
2025-06-01 12:48:00,Z1,M1768,Conveyor,Night,74.75884022146101,1.0585990176380906,71.52963760232382,161.28207666621,4942,1.67,OK
2025-06-01 12:49:00,Z3,M1769,Drill,Morning,65.91107565170195,2.873803139212946,80.30961948750138,156.93810359085697,4517,5.48,OK
2025-06-01 12:50:00,Z2,M1770,Conveyor,Morning,64.41511781427599,3.4787501647174133,67.16984616707194,145.24523394567495,1643,5.44,OK
2025-06-01 12:51:00,Z1,M1771,Motor,Night,84.97963569090138,3.293508461452958,75.2893510389077,166.72535429643705,1212,1.06,OK
2025-06-01 12:52:00,Z1,M1772,Drill,Evening,40.71296048903213,4.954199895779638,82.84506012087947,156.54638910696676,4703,1.29,OK
2025-06-01 12:53:00,Z3,M1773,Motor,Evening,73.10657994073193,6.896275688766676,78.7376372579674,137.9682892905155,5434,5.24,OK
2025-06-01 12:54:00,Z1,M1774,Motor,Evening,55.535361404678554,4.007096057011927,76.53622986759369,142.1549343296785,19,2.69,Warning
2025-06-01 12:55:00,Z2,M1775,CNC,Morning,98.56605234944311,4.76819449167828,89.42849071720512,124.50282997467414,675,1.43,OK
2025-06-01 12:56:00,Z3,M1776,Conveyor,Evening,54.288083532911855,6.815193989485859,83.18909494791137,121.38587031181257,4477,3.31,OK
2025-06-01 12:57:00,Z1,M1777,Drill,Morning,51.86537495811572,1.4906612282752862,81.84431959402502,142.58369512257917,608,2.79,OK
2025-06-01 12:58:00,Z3,M1778,Motor,Morning,66.383036622859,3.1959411131625126,80.26422223133204,178.85537230728684,61,1.71,Fail
2025-06-01 12:59:00,Z1,M1779,Motor,Evening,56.86637201687041,2.2830052018700124,81.26157497797331,124.14591969596646,1265,4.46,OK
2025-06-01 13:00:00,Z1,M1780,Drill,Evening,48.623055565501964,4.263986565391608,88.25681608441731,170.90925073143526,2285,3.97,Warning
2025-06-01 13:01:00,Z1,M1781,Motor,Night,45.44584824096244,3.4074283792149314,71.65865049823203,130.02662865858002,1154,1.05,OK
2025-06-01 13:02:00,Z2,M1782,CNC,Night,81.87306732581105,1.7723515201440994,83.07523172220193,105.33492318255753,1628,5.59,OK
2025-06-01 13:03:00,Z2,M1783,CNC,Evening,42.548075521500124,3.0164217245205664,77.85190311019821,163.6649939647269,1626,3.57,Fail
2025-06-01 13:04:00,Z3,M1784,CNC,Morning,63.3463134057075,4.570384109483827,71.93505970292806,190.71920218936955,3716,1.88,OK
2025-06-01 13:05:00,Z1,M1785,CNC,Morning,75.84276209439143,1.0444130534624005,74.20219917566976,128.6066229932993,5242,1.63,OK
2025-06-01 13:06:00,Z1,M1786,Motor,Morning,76.56742478163949,1.8039831665415313,76.75323745237074,110.753227277496,5559,1.25,Warning
2025-06-01 13:07:00,Z2,M1787,Drill,Morning,50.9752139672784,1.579087372437287,68.12047945864462,161.37286877700055,5022,2.84,OK
2025-06-01 13:08:00,Z1,M1788,Drill,Morning,56.90722799061356,3.489594833230365,81.91210220400357,126.92064511320012,1442,1.25,OK
2025-06-01 13:09:00,Z2,M1789,Drill,Night,53.99709748478441,4.86077411942244,74.17718860728769,,1653,2.79,OK
2025-06-01 13:10:00,Z1,M1790,Drill,Evening,36.97471856001188,-0.014601697959017113,75.67943329794139,178.78698985509604,2502,1.32,OK
2025-06-01 13:11:00,Z3,M1791,Conveyor,Night,68.06276074530173,3.141597845217875,85.85762039942246,158.26543739007337,3269,4.11,OK
2025-06-01 13:12:00,Z1,M1792,Drill,Morning,60.577554684522134,1.6136689240872235,76.03798564181442,170.24420770863676,281,4.82,OK
2025-06-01 13:13:00,Z1,M1793,Conveyor,Morning,81.60877620902818,4.508104162244976,87.42134755536884,170.41530384086752,4981,3.52,OK
2025-06-01 13:14:00,Z2,M1794,Conveyor,Morning,47.651923540478656,2.644547586643119,70.80148392883885,174.74866780446575,1024,4.24,OK
2025-06-01 13:15:00,Z1,M1795,CNC,Morning,76.33044837926543,3.1960109086160964,66.22344128964279,151.13026918893704,4818,5.66,OK
2025-06-01 13:16:00,Z1,M1796,Conveyor,Evening,77.38851225426308,2.99799450719691,72.68005482444093,169.47691068484136,5894,4.01,Warning
2025-06-01 13:17:00,Z2,M1797,Motor,Morning,60.70607530211831,4.686328204784767,52.482282404065494,154.11004365390778,3403,2.5,OK
2025-06-01 13:18:00,Z3,M1798,Conveyor,Evening,27.437076437494966,6.0729472961966735,82.24609401976755,159.78300429838063,1235,2.97,Fail
2025-06-01 13:19:00,Z3,M1799,CNC,Morning,52.31148513833565,1.2980020051778385,66.68881166970004,226.29278299796562,4182,5.23,OK
2025-06-01 13:20:00,Z2,M1800,Conveyor,Evening,86.78806686456176,1.5711658230080219,70.05843662842985,156.04001308964166,4760,1.22,OK
2025-06-01 13:21:00,Z2,M1801,Motor,Night,64.45583657237864,3.4822468538320606,80.73022849296741,112.55600167991585,4957,2.29,OK
2025-06-01 13:22:00,Z2,M1802,Motor,Morning,70.40099558807829,1.775396477547122,75.95296878334312,145.06452056205896,5818,3.68,OK
2025-06-01 13:23:00,Z2,M1803,Motor,Evening,58.66250127547548,4.400375655600412,71.47563633535904,142.23685610894316,785,4.22,OK
2025-06-01 13:24:00,Z2,M1804,CNC,Night,56.64835635205307,4.641176188626506,58.70766101982585,143.38015995613463,5672,4.7,OK
2025-06-01 13:25:00,Z3,M1805,CNC,Morning,31.989831469507408,2.180135531630313,85.40646423917755,173.83606065632415,3317,2.25,OK
2025-06-01 13:26:00,Z3,M1806,Drill,Morning,71.9210882558296,1.8546941000377875,80.78464026781171,178.26478494160074,1667,1.3,Fail
2025-06-01 13:27:00,Z2,M1807,CNC,Morning,76.19521807083565,2.587831467520921,91.44577063758601,147.35911893256508,3008,5.75,OK
2025-06-01 13:28:00,Z1,M1808,Motor,Evening,45.73706571799968,3.1560273209445278,70.22896131207675,115.20314128702695,3194,0.92,OK
2025-06-01 13:29:00,Z2,M1809,Motor,Evening,57.31717317737539,3.4722557848427877,63.364397884975936,152.4773893795777,4789,1.03,OK
2025-06-01 13:30:00,Z1,M1810,CNC,Night,55.29388083968564,-0.379225588573755,82.95804228211539,136.41528144760832,3775,3.22,OK
2025-06-01 13:31:00,Z2,M1811,Conveyor,Evening,66.30229940979429,1.5488167217248223,73.4955206607972,155.26011784928298,2446,5.01,OK
2025-06-01 13:32:00,Z2,M1812,CNC,Evening,51.83454627736358,2.393850976694124,130.0,146.9759526952522,3790,4.76,OK
2025-06-01 13:33:00,Z3,M1813,CNC,Morning,73.97011384774504,1.8045160023796694,87.95932229861245,180.40894046002717,5350,5.66,Warning
2025-06-01 13:34:00,Z1,M1814,Motor,Morning,61.069864741867335,-1.2970648385294297,78.10522477171341,156.87020116159744,533,1.28,OK
2025-06-01 13:35:00,Z1,M1815,Drill,Morning,21.758654166229533,0.1674413019679597,76.33839120436427,136.49520889446262,401,2.57,OK
2025-06-01 13:36:00,Z3,M1816,Motor,Morning,66.64080412788965,1.0419622116234497,76.84002229044472,115.36169381540381,3663,2.05,OK
2025-06-01 13:37:00,Z3,M1817,Drill,Morning,74.94526481386177,2.827073698720172,61.90201451228268,148.79964590254025,129,5.23,OK
2025-06-01 13:38:00,Z3,M1818,Motor,Morning,42.71907509602592,2.3456967097780357,83.86430567586437,148.8890661513445,2339,3.19,OK
2025-06-01 13:39:00,Z3,M1819,CNC,Morning,66.13090402461862,2.052646376207138,84.3766892979933,143.43848128240836,4371,0.65,OK
2025-06-01 13:40:00,Z1,M1820,Motor,Night,87.44939504631316,4.194772441189261,79.24456019970019,169.38309378508913,2959,4.39,OK
2025-06-01 13:41:00,Z1,M1821,Motor,Night,61.68099562767358,4.194200497385642,62.87676292055335,115.43053772406056,1858,2.64,OK
2025-06-01 13:42:00,Z2,M1822,Motor,Night,77.12443296494234,3.2248779802228107,74.0308093989039,10.0,2973,3.42,OK
2025-06-01 13:43:00,Z2,M1823,CNC,Night,53.367675446452196,3.180180424077988,86.50820620314283,151.32293998715338,4150,5.42,OK
2025-06-01 13:44:00,Z3,M1824,CNC,Morning,59.730535673142654,1.7150091735998827,70.47397069621226,136.01229452612563,3649,1.91,OK
2025-06-01 13:45:00,Z3,M1825,CNC,Night,56.93068068110482,1.8945115040152078,84.47402441530929,141.08226904558967,2786,1.82,OK
2025-06-01 13:46:00,Z3,M1826,CNC,Morning,54.19319360478665,0.43852592531217294,75.44077194125484,148.49371580339567,3097,1.95,OK
2025-06-01 13:47:00,Z2,M1827,Drill,Night,-20.0,2.6238728523325037,80.70003071612769,167.14912333534068,3512,2.36,Warning
2025-06-01 13:48:00,Z2,M1828,Drill,Evening,35.53977328613524,4.178611934566796,71.70286869740174,147.4856586612568,4860,1.09,Warning
2025-06-01 13:49:00,Z2,M1829,Conveyor,Night,55.036797984250555,5.0314948451618395,75.67504705316533,100.75788859120459,1220,4.33,Warning
2025-06-01 13:50:00,Z2,M1830,CNC,Night,80.06709683140177,2.632830213141805,78.49372198535103,134.93007477455717,641,1.64,OK
2025-06-01 13:51:00,Z2,M1831,Drill,Morning,45.5446491472225,3.737503248014536,66.33412820884652,162.394606882502,3314,5.59,OK
2025-06-01 13:52:00,Z2,M1832,Motor,Night,44.00800092790034,-1.2839838642917947,77.19130503183209,169.06684096916388,5943,1.69,OK
2025-06-01 13:53:00,Z2,M1833,CNC,Evening,60.918185570921324,2.350607519402364,53.49179760162511,170.4464469544026,723,1.91,Warning
2025-06-01 13:54:00,Z3,M1834,Conveyor,Morning,61.667747150358664,2.3154564298001046,70.18798570542582,177.52944174905156,5309,2.13,OK
2025-06-01 13:55:00,Z3,M1835,Conveyor,Morning,65.6619707858098,5.236752471338074,79.35106411491023,152.96093192724973,4897,4.73,Fail
2025-06-01 13:56:00,Z3,M1836,Conveyor,Night,58.29392140223042,3.589400191382127,83.9621033644045,156.57912452174116,737,2.85,Warning
2025-06-01 13:57:00,Z3,M1837,Motor,Morning,61.077962466875,3.7413831343209107,78.78201713439383,124.65228634351045,4853,5.01,OK
2025-06-01 13:58:00,Z2,M1838,Drill,Morning,-20.0,3.6634924664984894,63.87746580935226,95.63561718038639,5687,4.82,OK
2025-06-01 13:59:00,Z1,M1839,Motor,Morning,40.86305767050054,3.068164098498332,83.26286503092464,114.56043541055254,1299,5.61,OK
2025-06-01 14:00:00,Z2,M1840,CNC,Morning,58.92912197534024,5.298547996273694,65.88680214781813,132.45406120773904,5937,4.66,Warning
2025-06-01 14:01:00,Z1,M1841,Conveyor,Morning,70.86895494663696,-0.4579193219476094,79.91358841139481,116.00738621672974,3480,0.79,OK
2025-06-01 14:02:00,Z3,M1842,Motor,Morning,67.72581939528501,3.219315613073127,66.15333004325714,142.67682649849644,339,5.11,Warning
2025-06-01 14:03:00,Z2,M1843,Motor,Evening,33.836368095910686,4.694704277459345,68.81435036510274,138.4477934839686,152,5.66,OK
2025-06-01 14:04:00,Z3,M1844,Drill,Night,63.77888044963624,0.1629098202110275,67.34920691255614,173.44567534755143,5684,5.97,OK
2025-06-01 14:05:00,Z2,M1845,Drill,Evening,46.60845711214246,4.2568767806584535,76.11166871425375,125.7715878053033,1421,1.19,Warning
2025-06-01 14:06:00,Z3,M1846,Conveyor,Morning,80.88246007832073,1.8582551381020251,73.43572389100348,,5563,3.87,OK
2025-06-01 14:07:00,Z1,M1847,Motor,Morning,64.8940467439257,3.1647238932630617,79.07127550104553,139.50580766457898,3051,1.6,OK
2025-06-01 14:08:00,Z1,M1848,Motor,Night,73.4442594019591,1.82946092858186,74.85092129061513,124.83553584182829,426,1.94,OK
2025-06-01 14:09:00,Z1,M1849,Drill,Evening,60.31752216622289,4.438727514823533,62.85701237130369,131.8072136507976,3558,4.6,OK
2025-06-01 14:10:00,Z2,M1850,Motor,Night,59.00917501653784,2.5674571781646507,77.2064997447838,98.71850737299388,1135,5.88,OK
2025-06-01 14:11:00,Z1,M1851,Motor,Evening,82.4376737647987,4.268695284535818,60.90267479653704,168.70867067234084,2372,3.77,OK
2025-06-01 14:12:00,Z2,M1852,Motor,Morning,74.59161594937524,3.652994754396512,67.92916805560797,185.0565313437006,3329,5.18,Warning
2025-06-01 14:13:00,Z1,M1853,Drill,Night,61.76787978371322,1.809311273911742,72.08869334336799,143.31334707397207,949,0.55,Warning
2025-06-01 14:14:00,Z1,M1854,Conveyor,Night,57.00500360793903,3.752788785593288,71.53437274248284,150.72655218485778,1373,0.7,OK
2025-06-01 14:15:00,Z2,M1855,CNC,Morning,34.39237911703695,2.0046464129809016,61.82069871595179,142.60355398985354,956,3.78,OK
2025-06-01 14:16:00,Z2,M1856,Conveyor,Night,64.8685130231121,3.0961921407599604,85.96927642830553,129.4977179617484,1701,2.64,OK
2025-06-01 14:17:00,Z1,M1857,CNC,Evening,58.10844046020428,2.5401084577653004,88.1840223204536,167.6225715052719,2941,5.39,OK
2025-06-01 14:18:00,Z2,M1858,Motor,Evening,68.30934070623414,4.34986779958316,93.0062008344716,157.97670812879036,2482,2.16,Fail
2025-06-01 14:19:00,Z1,M1859,Conveyor,Evening,72.8672826230218,3.8104834061061266,84.18121133991725,77.19664051552209,1303,2.88,OK
2025-06-01 14:20:00,Z2,M1860,CNC,Evening,78.4938164257087,2.9539176770928863,71.8364276896778,124.13473131477211,370,3.4,OK
2025-06-01 14:21:00,Z3,M1861,Drill,Morning,65.05489366341607,1.9714323342665085,71.6985638324114,98.67346876089935,2980,2.0,OK
2025-06-01 14:22:00,Z3,M1862,Drill,Night,44.30459302307692,1.0965127652539226,71.2568493106142,10.0,2296,5.5,OK
2025-06-01 14:23:00,Z3,M1863,Conveyor,Evening,27.760296736228,3.203484628936047,90.8851014898062,145.70428068885653,4798,3.05,OK
2025-06-01 14:24:00,Z3,M1864,Conveyor,Morning,47.629502094648124,2.051563660272362,74.07566824827872,156.01753904240698,5770,2.83,OK
2025-06-01 14:25:00,Z3,M1865,Motor,Night,80.00232749257601,0.18300576363926213,85.15386325536181,141.1676216229944,2125,5.17,OK
2025-06-01 14:26:00,Z1,M1866,Conveyor,Night,87.35237203949161,1.0049571885056243,84.53147982175551,177.56741815725218,2966,2.22,OK
2025-06-01 14:27:00,Z3,M1867,Motor,Morning,56.431488723462365,5.4388129583125755,76.51638284864697,171.51762931486084,4145,5.0,OK
2025-06-01 14:28:00,Z3,M1868,Motor,Morning,38.08561118576473,2.010035422515832,63.38687325016396,144.6130204244871,2742,1.17,OK
2025-06-01 14:29:00,Z3,M1869,Drill,Evening,50.2737963749574,4.623244166265602,74.24865089079267,192.94982639188063,5088,1.51,OK
2025-06-01 14:30:00,Z3,M1870,Drill,Night,77.06708734046806,2.4650254092025787,76.17573020970362,154.63295355582184,4021,5.73,OK
2025-06-01 14:31:00,Z2,M1871,CNC,Night,51.134802397093395,4.85936645274122,85.22337031922387,113.49687312152946,2364,5.13,OK
2025-06-01 14:32:00,Z1,M1872,Drill,Morning,68.83685921501271,4.7507460262115675,75.15566329680233,152.500468437839,5230,2.63,OK
2025-06-01 14:33:00,Z3,M1873,Drill,Night,62.52837451947053,1.7614568596490139,65.33115549100155,162.93601644315714,5453,4.01,OK
2025-06-01 14:34:00,Z3,M1874,Conveyor,Evening,70.6500488855558,0.018036499788592675,82.90327998185364,146.66938118629315,5970,5.69,OK
2025-06-01 14:35:00,Z3,M1875,Drill,Night,87.27016498420556,0.1450192844545195,73.1796694200201,139.71292386892594,762,1.67,Warning
2025-06-01 14:36:00,Z1,M1876,CNC,Morning,68.84672213301508,1.7870077440664396,54.63800360290771,194.10903290574925,4062,0.82,Warning
2025-06-01 14:37:00,Z2,M1877,Conveyor,Morning,62.20374414956894,5.834451638336312,77.59987659661397,120.3534385321168,1004,3.46,OK
2025-06-01 14:38:00,Z1,M1878,CNC,Evening,88.92560348713378,2.384156887616191,79.00617035296168,80.90715437225126,3755,1.28,Warning
2025-06-01 14:39:00,Z2,M1879,Drill,Evening,65.24328152437592,3.2178659251101815,68.2564944570737,190.4763507732461,2846,1.53,OK
2025-06-01 14:40:00,Z3,M1880,CNC,Night,48.105787540025986,4.9550052993050855,73.4636335950153,119.3488150977588,349,5.4,OK
2025-06-01 14:41:00,Z3,M1881,Conveyor,Night,70.31197934654229,3.1654820446675322,80.2617362077916,142.83454903754466,2964,0.54,OK
2025-06-01 14:42:00,Z1,M1882,Motor,Morning,66.71183313199455,3.113836557781162,77.65427840961826,140.56419612344376,686,4.99,OK
2025-06-01 14:43:00,Z1,M1883,CNC,Evening,55.381464865941005,3.93399479091772,62.49874439908001,180.793712267463,4637,3.34,OK
2025-06-01 14:44:00,Z2,M1884,CNC,Evening,52.2362092130059,3.4334546332649807,85.02840133197894,185.87140949067168,3126,3.58,OK
2025-06-01 14:45:00,Z2,M1885,Conveyor,Evening,55.52610769027638,2.8507993424947724,88.65064495630921,117.69061364737018,4456,4.19,OK
2025-06-01 14:46:00,Z1,M1886,Conveyor,Night,52.02165963747365,1.9178259852038366,70.91852891174526,183.922740704635,2755,2.87,OK
2025-06-01 14:47:00,Z2,M1887,CNC,Evening,56.013602719306625,3.1177333362981843,59.72102741661931,183.46025790540455,3524,1.14,OK
2025-06-01 14:48:00,Z1,M1888,Drill,Morning,47.358050966372076,4.641599695624711,81.16890245442362,150.48387352312426,3624,1.07,Warning
2025-06-01 14:49:00,Z2,M1889,CNC,Morning,65.79232032239723,5.6730068804980816,69.61526048657525,173.31356388299645,2732,4.65,OK
2025-06-01 14:50:00,Z1,M1890,Conveyor,Night,64.66801970938229,3.4384149623533653,79.283590360682,175.8207488486189,1693,1.72,OK
2025-06-01 14:51:00,Z1,M1891,Motor,Night,65.17802665844204,4.132741702643959,92.6173637325363,143.68930371935252,2892,0.65,OK
2025-06-01 14:52:00,Z1,M1892,Motor,Evening,,3.404596060744218,62.62953936648919,146.06083606124196,3811,5.89,OK
2025-06-01 14:53:00,Z2,M1893,Drill,Night,57.33505115962407,2.8690059533945957,68.62703296150141,164.73320117686055,4180,5.89,OK
2025-06-01 14:54:00,Z2,M1894,CNC,Morning,81.63008696480273,3.7713856179190266,73.44416325161241,109.28687583410473,684,2.58,OK
2025-06-01 14:55:00,Z2,M1895,Motor,Evening,61.01108830256704,4.783999251468726,85.33342689087154,141.15483333713527,4340,0.64,OK
2025-06-01 14:56:00,Z1,M1896,CNC,Morning,78.95650269083215,1.670457245971282,103.44493703642621,119.99103134241629,2919,4.5,OK
2025-06-01 14:57:00,Z2,M1897,Conveyor,Evening,45.0537602525053,,76.97668149679701,185.5894550749755,3756,5.07,OK
2025-06-01 14:58:00,Z2,M1898,Motor,Night,68.83766751302068,2.2004876255453008,61.94221807420384,140.86043438744184,5454,1.19,OK
2025-06-01 14:59:00,Z1,M1899,Drill,Evening,48.979454450099766,3.317492914949556,72.23582900599021,156.9093430773338,3283,1.25,OK
2025-06-01 15:00:00,Z3,M1900,Conveyor,Evening,51.65772107559998,4.304807426431847,68.80109211009612,144.53970160068724,4691,5.02,OK
2025-06-01 15:01:00,Z1,M1901,Drill,Morning,53.821412401086725,1.5157382627167677,80.77268382148631,142.91289786354417,4026,5.57,OK
2025-06-01 15:02:00,Z2,M1902,Conveyor,Morning,52.881015470943325,-0.7328647839372167,78.01507762639146,155.27415718966552,1156,4.85,OK
2025-06-01 15:03:00,Z1,M1903,Motor,Evening,52.95593015277224,2.2358270149934754,66.66549305596321,131.73390837994666,3061,1.6,Warning
2025-06-01 15:04:00,Z3,M1904,Drill,Night,78.25912634835848,2.7091286615126458,68.33211660602295,145.0379412133107,5919,2.76,Warning
2025-06-01 15:05:00,Z1,M1905,Drill,Night,60.681167596764595,1.2565897748828427,72.11954221940529,144.8539250691228,5893,3.8,Fail
2025-06-01 15:06:00,Z2,M1906,Conveyor,Morning,63.37583083814414,1.8658636067740322,73.085133519498,139.41961750329273,4445,1.38,OK
2025-06-01 15:07:00,Z3,M1907,Drill,Night,53.142600546728254,4.300925115130497,74.66248867064338,159.7764226936312,2329,1.66,OK
2025-06-01 15:08:00,Z2,M1908,Conveyor,Morning,72.85408955577164,3.1171801043941487,75.39098572155534,138.82510169963797,1292,2.06,OK
2025-06-01 15:09:00,Z3,M1909,Conveyor,Night,65.32584417358379,3.518433177913977,84.8788043018763,190.27787456029893,1884,3.3,OK
2025-06-01 15:10:00,Z3,M1910,Conveyor,Evening,55.36607033475393,2.466476652584179,71.83031190382847,165.72410270101318,1560,3.31,OK
2025-06-01 15:11:00,Z1,M1911,Conveyor,Morning,36.23574161060036,1.8688343835625112,70.65146527802733,116.26724863146492,983,4.98,OK
2025-06-01 15:12:00,Z1,M1912,Motor,Morning,63.24444687602806,2.4556526558637843,64.28980783288094,163.77194860096554,2067,4.64,Warning
2025-06-01 15:13:00,Z2,M1913,Conveyor,Evening,68.63519283803187,3.748320291269538,73.2091261390598,132.76300756230256,1863,5.53,OK
2025-06-01 15:14:00,Z1,M1914,CNC,Morning,45.317282425149806,0.7630196829881748,77.0495699695444,153.39225438513634,1979,5.08,Warning
2025-06-01 15:15:00,Z1,M1915,Drill,Night,55.56908071951256,5.475255389748017,61.20722910725457,131.72011398431627,1736,1.9,OK
2025-06-01 15:16:00,Z3,M1916,CNC,Night,68.05740752191434,3.8622877435236043,72.26057125284342,95.13990281559558,2452,2.32,OK
2025-06-01 15:17:00,Z1,M1917,Motor,Morning,36.43607914317349,2.1961798435639275,84.28235303936034,149.45666267679016,5234,3.25,OK
2025-06-01 15:18:00,Z3,M1918,CNC,Night,50.26721724885165,4.220110676829751,80.18644834160969,114.13960602880101,1918,0.58,OK
2025-06-01 15:19:00,Z3,M1919,Drill,Morning,65.65363412439602,4.833523600609662,77.98746538208634,160.4928847182831,700,5.47,OK
2025-06-01 15:20:00,Z3,M1920,CNC,Evening,76.57527658277415,2.5044929255963426,79.96969839179604,154.36962064516302,4046,0.74,OK
2025-06-01 15:21:00,Z2,M1921,Motor,Morning,92.78669718406752,2.675122815352408,70.410365840883,134.9028864014855,2073,2.27,OK
2025-06-01 15:22:00,Z2,M1922,Conveyor,Evening,89.37982152550636,5.240211320209507,69.3446417127523,195.6384259505997,4661,3.63,OK
2025-06-01 15:23:00,Z2,M1923,CNC,Night,62.156542234740144,6.178462720377148,85.17527024590525,119.01781331739049,3753,3.35,Warning
2025-06-01 15:24:00,Z3,M1924,Motor,Evening,52.736596777770714,3.0441534863521613,81.62911503539901,134.39155871859583,394,4.1,Warning
2025-06-01 15:25:00,Z2,M1925,Motor,Night,73.84683401656329,1.2626784793665387,69.02981582695116,121.9827104404063,1956,3.4,Warning
2025-06-01 15:26:00,Z2,M1926,Drill,Morning,51.84610614414514,2.2940967676131625,59.97020832257611,201.0329008064805,3048,1.76,OK
2025-06-01 15:27:00,Z1,M1927,Drill,Night,48.56857072581523,4.549523616703802,69.19587561215747,183.80610354115197,3452,1.61,OK
2025-06-01 15:28:00,Z2,M1928,CNC,Morning,55.421009214523494,1.4546770559793083,79.34827381972731,114.44695339173923,522,5.49,OK
2025-06-01 15:29:00,Z2,M1929,Conveyor,Morning,53.539900497343396,2.6875752003614717,69.73391885821417,129.36047395866024,1562,1.95,OK
2025-06-01 15:30:00,Z3,M1930,Motor,Evening,66.18945934598814,3.4388773221474445,77.64054248640413,130.20853353862256,2909,2.05,OK
2025-06-01 15:31:00,Z3,M1931,CNC,Evening,50.963975667984585,1.615927970388499,86.35816443119118,136.2318245559286,5202,2.77,OK
2025-06-01 15:32:00,Z3,M1932,Motor,Evening,61.276830859467225,4.644651842814115,74.2557833776554,123.93048365416713,2849,1.27,OK
2025-06-01 15:33:00,Z3,M1933,Motor,Evening,83.9243017710798,4.040951272806562,76.87168122387904,134.8562240747178,549,3.29,OK
2025-06-01 15:34:00,Z3,M1934,Conveyor,Night,61.832110711110715,6.014318864287938,80.47923085199653,175.12180672649995,1468,4.16,OK
2025-06-01 15:35:00,Z3,M1935,Conveyor,Night,82.75113432182667,4.172191343786658,66.34332593337972,198.6728084019747,832,4.82,OK
